stockid,price,realtime,volume
TWTR,14.96,"2016-04-28 13:26:00",21571898
TWTR,14.9589,"2016-04-28 13:26:00",21581351
TWTR,14.955,"2016-04-28 13:27:00",21598618
TWTR,14.945,"2016-04-28 13:28:00",21717812
TWTR,14.95,"2016-04-28 13:29:00",21725703
TWTR,14.953,"2016-04-28 13:31:00",21799208
TWTR,14.96,"2016-04-28 13:32:00",21823180
TWTR,14.97,"2016-04-28 13:34:00",21883581
TWTR,14.9728,"2016-04-28 13:34:00",21924698
TWTR,14.96,"2016-04-28 13:35:00",21989270
TWTR,14.955,"2016-04-28 13:36:00",22045943
TWTR,14.9538,"2016-04-28 13:38:00",22084299
TWTR,14.944,"2016-04-28 13:39:00",22125969
TWTR,14.945,"2016-04-28 13:39:00",22141193
TWTR,14.95,"2016-04-28 13:40:00",22158919
TWTR,14.9401,"2016-04-28 13:41:00",22163998
TWTR,14.95,"2016-04-28 13:42:00",22173024
TWTR,14.925,"2016-04-28 13:44:00",22302691
TWTR,14.915,"2016-04-28 13:44:00",22340418
TWTR,14.91,"2016-04-28 13:45:00",22363750
TWTR,14.912,"2016-04-28 13:46:00",22370987
TWTR,14.92,"2016-04-28 13:47:00",22473955
TWTR,14.92,"2016-04-28 13:49:00",22500728
TWTR,14.91,"2016-04-28 13:49:00",22527868
TWTR,14.92,"2016-04-28 13:51:00",22560107
TWTR,14.93,"2016-04-28 13:52:00",22592248
TWTR,14.9378,"2016-04-28 13:52:00",22635278
TWTR,14.935,"2016-04-28 13:54:00",22657607
TWTR,14.925,"2016-04-28 13:55:00",22687543
TWTR,14.925,"2016-04-28 13:56:00",22702606
TWTR,14.915,"2016-04-28 13:57:00",22713866
TWTR,14.9101,"2016-04-28 13:58:00",23005227
TWTR,14.9185,"2016-04-28 13:58:00",23014069
TWTR,14.915,"2016-04-28 14:00:00",23024595
TWTR,14.91,"2016-04-28 14:00:00",23054911
TWTR,14.9269,"2016-04-28 14:27:00",24497043
TWTR,14.93,"2016-04-28 14:27:00",24543953
TWTR,14.93,"2016-04-28 14:28:00",24554757
TWTR,14.94,"2016-04-28 14:30:00",24598214
TWTR,14.935,"2016-04-28 14:30:00",24633973
TWTR,14.94,"2016-04-28 14:32:00",24643673
TWTR,14.935,"2016-04-28 14:32:00",24660975
TWTR,14.94,"2016-04-28 14:34:00",24669895
TWTR,14.9399,"2016-04-28 14:35:00",24679850
TWTR,14.935,"2016-04-28 14:36:00",24699970
TWTR,14.935,"2016-04-28 14:36:00",24712778
TWTR,14.935,"2016-04-28 14:38:00",24741237
TWTR,14.915,"2016-04-28 14:38:00",24810516
TWTR,14.93,"2016-04-28 14:39:00",24877612
TWTR,14.94,"2016-04-28 14:41:00",24910302
TWTR,14.93,"2016-04-28 14:42:00",24935197
TWTR,14.935,"2016-04-28 14:43:00",25068900
TWTR,14.9437,"2016-04-28 14:44:00",25153905
TWTR,14.94,"2016-04-28 14:45:00",25190535
TWTR,14.94,"2016-04-28 14:46:00",25237507
TWTR,14.9301,"2016-04-28 14:46:00",25303960
TWTR,14.93,"2016-04-28 14:48:00",25325977
TWTR,14.92,"2016-04-28 14:48:00",25364346
TWTR,14.925,"2016-04-28 14:49:00",25369611
TWTR,14.9138,"2016-04-28 14:51:00",25438294
TWTR,14.9101,"2016-04-28 14:52:00",25446524
TWTR,14.915,"2016-04-28 14:53:00",25453898
TWTR,14.91,"2016-04-28 14:54:00",25474604
TWTR,14.915,"2016-04-28 14:54:00",25479614
