stockid,open,high,low,close,histtime,volume
MSFT,46.27,46.53,45.85,45.9,2014-10-01,38088400
MSFT,45.83,46.1,45.64,45.76,2014-10-02,25119400
MSFT,45.98,46.3,45.61,46.09,2014-10-03,32453200
MSFT,46.12,46.3,45.92,46.09,2014-10-06,20604000
MSFT,45.86,45.93,45.42,45.53,2014-10-07,25723700
MSFT,45.48,46.89,45.34,46.78,2014-10-08,33031000
MSFT,46.5,46.8,45.74,45.85,2014-10-09,34422800
MSFT,45.6,46.12,43.95,44.03,2014-10-10,51978100
MSFT,43.82,44.56,43.49,43.65,2014-10-13,37100200
MSFT,43.87,44.38,43.56,43.73,2014-10-14,38115700
MSFT,43,43.39,42.1,43.22,2014-10-15,60218700
MSFT,42.53,43.08,42.22,42.74,2014-10-16,49040400
MSFT,43.2,43.94,42.79,43.63,2014-10-17,40683300
MSFT,43.06,44.14,42.81,44.08,2014-10-20,34527900
MSFT,44.36,44.98,44.19,44.88,2014-10-21,36433800
MSFT,45,45.07,44.23,44.38,2014-10-22,33570900
MSFT,44.62,45.45,44.53,45.02,2014-10-23,45451900
MSFT,46.83,46.9,45.18,46.13,2014-10-24,61076700
MSFT,45.71,46.1,45.71,45.91,2014-10-27,30371300
MSFT,45.86,46.5,45.77,46.49,2014-10-28,29024600
MSFT,46.44,46.7,46.34,46.62,2014-10-29,30276100
MSFT,46.32,46.32,45.77,46.05,2014-10-30,30073900
MSFT,46.94,46.97,46.48,46.95,2014-10-31,35849700
MSFT,46.89,47.46,46.73,47.44,2014-11-03,23130400
MSFT,47.3,47.73,47.25,47.57,2014-11-04,21530800
MSFT,47.8,47.9,47.26,47.86,2014-11-05,22449600
MSFT,47.86,48.86,47.79,48.7,2014-11-06,33037800
MSFT,48.92,48.92,48.29,48.68,2014-11-07,28000600
MSFT,48.65,49.15,48.55,48.89,2014-11-10,36370100
MSFT,48.85,48.95,48.65,48.87,2014-11-11,23445200
MSFT,48.56,48.92,48.52,48.78,2014-11-12,22722000
MSFT,48.81,49.65,48.71,49.61,2014-11-13,26208800
MSFT,49.74,50.05,49.39,49.58,2014-11-14,29081700
MSFT,49.41,49.71,49.14,49.46,2014-11-17,30315500
MSFT,49.13,49.33,48.7,48.74,2014-11-18,23995500
MSFT,48.66,48.75,47.93,48.22,2014-11-19,26176800
MSFT,48,48.7,47.87,48.7,2014-11-20,21500700
MSFT,49.02,49.05,47.57,47.98,2014-11-21,42883100
MSFT,47.99,48,47.39,47.59,2014-11-24,35434200
MSFT,47.66,47.97,47.45,47.47,2014-11-25,28007900
MSFT,47.49,47.99,47.28,47.75,2014-11-26,27163600
MSFT,47.95,48.2,47.61,47.81,2014-11-28,21534400
MSFT,47.88,48.78,47.71,48.62,2014-12-01,31191600
MSFT,48.84,49.05,48.2,48.46,2014-12-02,25743000
MSFT,48.44,48.5,47.81,48.08,2014-12-03,23534800
MSFT,48.39,49.06,48.2,48.84,2014-12-04,30320400
MSFT,48.82,48.97,48.38,48.42,2014-12-05,27313400
MSFT,48.26,48.35,47.45,47.7,2014-12-08,26663100
MSFT,47.11,47.92,47.05,47.59,2014-12-09,24330500
MSFT,47.58,47.66,46.7,46.9,2014-12-10,30431800
MSFT,47.08,47.74,46.68,47.17,2014-12-11,29060400
MSFT,46.78,47.73,46.67,46.95,2014-12-12,34248400
MSFT,47.2,47.67,46.55,46.67,2014-12-15,29247800
MSFT,45.9,46.34,45.13,45.16,2014-12-16,47801400
MSFT,45.05,45.95,44.9,45.74,2014-12-17,34970900
MSFT,46.58,47.52,46.34,47.52,2014-12-18,40105600
MSFT,47.63,48.1,47.17,47.66,2014-12-19,64551200
MSFT,47.78,48.12,47.71,47.98,2014-12-22,26566000
MSFT,48.37,48.8,48.13,48.45,2014-12-23,23648100
MSFT,48.64,48.64,48.08,48.14,2014-12-24,11437800
MSFT,48.41,48.41,47.82,47.88,2014-12-26,13197800
MSFT,47.7,47.78,47.26,47.45,2014-12-29,14439500
MSFT,47.44,47.62,46.84,47.02,2014-12-30,16384700
MSFT,46.73,47.44,46.45,46.45,2014-12-31,21552500
MSFT,46.66,47.42,46.54,46.76,2015-01-02,27913900
MSFT,46.37,46.73,46.25,46.33,2015-01-05,39673900
MSFT,46.38,46.75,45.54,45.65,2015-01-06,36447900
MSFT,45.98,46.46,45.49,46.23,2015-01-07,29114100
MSFT,46.75,47.75,46.72,47.59,2015-01-08,29645200
MSFT,47.61,47.82,46.9,47.19,2015-01-09,23942800
MSFT,47.42,47.54,46.36,46.6,2015-01-12,23651900
MSFT,46.97,47.91,46.06,46.36,2015-01-13,35270600
MSFT,45.96,46.24,45.62,45.96,2015-01-14,29719600
MSFT,46.22,46.38,45.41,45.48,2015-01-15,32742300
MSFT,45.31,46.28,45.17,46.24,2015-01-16,35695300
MSFT,46.3,46.65,45.57,46.39,2015-01-20,36161900
MSFT,45.94,46.14,45.48,45.92,2015-01-21,39081100
MSFT,46.38,47.14,46.08,47.13,2015-01-22,35898000
MSFT,47.36,47.39,46.8,47.18,2015-01-23,26211600
MSFT,47,47.13,46.24,47.01,2015-01-26,42525500
MSFT,42.95,43.2,42.11,42.66,2015-01-27,169164000
MSFT,42.74,42.79,41.16,41.19,2015-01-28,84507100
MSFT,40.93,42.12,40.79,42.01,2015-01-29,63585300
MSFT,41.55,41.58,40.35,40.4,2015-01-30,78004900
MSFT,40.59,41.37,40.23,41.28,2015-02-02,50352500
MSFT,41.63,41.93,41.05,41.6,2015-02-03,52082400
MSFT,41.94,42.21,41.36,41.84,2015-02-04,41614800
MSFT,42.22,42.64,41.86,42.45,2015-02-05,36548200
MSFT,42.68,42.79,42.15,42.41,2015-02-06,34311700
MSFT,42.24,42.74,42.21,42.36,2015-02-09,31381100
MSFT,42.74,42.77,42.18,42.6,2015-02-10,29670700
MSFT,42.65,42.65,42.21,42.38,2015-02-11,38262500
MSFT,42.66,43.09,42.51,43.09,2015-02-12,33268800
MSFT,43.38,43.87,43.15,43.87,2015-02-13,40264900
MSFT,43.97,44,43.19,43.58,2015-02-17,33695700
MSFT,43.63,43.7,43.39,43.53,2015-02-18,27111700
MSFT,43.18,43.53,43.05,43.5,2015-02-19,27603400
MSFT,43.51,43.88,43.29,43.86,2015-02-20,29721100
MSFT,43.7,44.19,43.65,44.15,2015-02-23,32518800
MSFT,44.15,44.3,43.92,44.09,2015-02-24,25271700
MSFT,43.95,44.09,43.8,43.99,2015-02-25,29759800
MSFT,43.99,44.23,43.89,44.06,2015-02-26,28957300
MSFT,44.13,44.2,43.66,43.85,2015-02-27,33807700
MSFT,43.67,44.19,43.55,43.88,2015-03-02,31924000
MSFT,43.56,43.83,43.09,43.28,2015-03-03,31748600
MSFT,43.01,43.21,42.88,43.06,2015-03-04,25748700
MSFT,43.07,43.24,42.82,43.11,2015-03-05,23193500
MSFT,43,43.11,42.15,42.36,2015-03-06,36248800
MSFT,42.19,43.13,42.19,42.85,2015-03-09,32108000
MSFT,42.35,42.71,42.03,42.03,2015-03-10,39159700
MSFT,42.31,42.37,41.84,41.98,2015-03-11,32215300
MSFT,41.33,41.65,40.86,41.02,2015-03-12,59992500
MSFT,40.7,41.47,40.61,41.38,2015-03-13,58007700
MSFT,41.47,41.64,41.28,41.56,2015-03-16,35273500
MSFT,41.37,41.83,41.15,41.7,2015-03-17,31673400
MSFT,41.43,42.83,41.33,42.5,2015-03-18,44194800
MSFT,42.26,42.59,42.22,42.29,2015-03-19,33879100
MSFT,42.56,42.98,42.49,42.88,2015-03-20,71904500
MSFT,42.88,43.13,42.78,42.86,2015-03-23,26246100
MSFT,42.78,43.17,42.75,42.9,2015-03-24,25513300
MSFT,42.92,42.93,41.44,41.46,2015-03-25,43469900
MSFT,41.22,41.61,40.92,41.21,2015-03-26,37495600
MSFT,41.12,41.43,40.83,40.97,2015-03-27,34401400
MSFT,41.1,41.54,40.91,40.96,2015-03-30,35049700
MSFT,40.78,41.03,40.54,40.66,2015-03-31,34887200
MSFT,40.6,40.76,40.31,40.72,2015-04-01,36865300
MSFT,40.66,40.74,40.12,40.29,2015-04-02,37487500
MSFT,40.34,41.78,40.18,41.55,2015-04-06,39223700
MSFT,41.61,41.91,41.31,41.53,2015-04-07,28809400
MSFT,41.46,41.69,41.04,41.42,2015-04-08,24753400
MSFT,41.25,41.62,41.25,41.48,2015-04-09,25723900
MSFT,41.63,41.95,41.41,41.72,2015-04-10,28022000
MSFT,41.4,42.06,41.39,41.76,2015-04-13,30276700
MSFT,41.8,42.03,41.39,41.65,2015-04-14,24244400
MSFT,41.76,42.46,41.68,42.26,2015-04-15,27343600
MSFT,41.95,42.34,41.82,42.16,2015-04-16,22509700
MSFT,41.67,41.74,41.16,41.62,2015-04-17,42387600
MSFT,41.73,43.17,41.68,42.91,2015-04-20,46057700
MSFT,43,43.15,42.53,42.64,2015-04-21,26013800
MSFT,42.67,43.13,42.55,42.99,2015-04-22,25064300
MSFT,42.89,43.61,42.8,43.34,2015-04-23,46309500
MSFT,45.66,48.14,45.65,47.87,2015-04-24,130933700
MSFT,47.23,48.13,47.22,48.03,2015-04-27,59248200
MSFT,47.78,49.21,47.7,49.16,2015-04-28,60730800
MSFT,48.72,49.31,48.5,49.06,2015-04-29,47804600
MSFT,48.7,49.54,48.6,48.64,2015-04-30,64725500
MSFT,48.58,48.88,48.4,48.66,2015-05-01,38937300
MSFT,48.37,48.87,48.18,48.24,2015-05-04,34039500
MSFT,47.82,48.16,47.31,47.6,2015-05-05,50369200
MSFT,47.57,47.77,46.02,46.28,2015-05-06,52433000
MSFT,46.27,47.09,46.16,46.7,2015-05-07,32971700
MSFT,47.55,47.98,47.52,47.75,2015-05-08,35364900
MSFT,47.55,47.91,47.37,47.37,2015-05-11,24609400
MSFT,46.85,47.68,46.42,47.35,2015-05-12,29928300
MSFT,48.19,48.32,47.57,47.63,2015-05-13,34184600
MSFT,48.03,48.82,48.03,48.72,2015-05-14,32980900
MSFT,48.87,48.91,48.05,48.3,2015-05-15,28642700
MSFT,47.98,48.22,47.61,48.01,2015-05-18,24136500
MSFT,47.56,47.81,47.18,47.58,2015-05-19,28574800
MSFT,47.39,47.93,47.27,47.58,2015-05-20,25047900
MSFT,47.28,47.6,47.01,47.42,2015-05-21,22410700
MSFT,47.3,47.35,46.82,46.9,2015-05-22,25720600
MSFT,46.83,46.88,46.19,46.59,2015-05-26,29581900
MSFT,46.82,47.77,46.62,47.61,2015-05-27,27335600
MSFT,47.5,48.02,47.39,47.45,2015-05-28,19283700
MSFT,47.43,47.57,46.59,46.86,2015-05-29,36519600
MSFT,47.06,47.77,46.62,47.23,2015-06-01,28837300
MSFT,46.93,47.35,46.62,46.92,2015-06-02,21498300
MSFT,47.37,47.74,46.82,46.85,2015-06-03,28002200
MSFT,46.79,47.16,46.2,46.36,2015-06-04,27745500
MSFT,46.31,46.52,45.84,46.14,2015-06-05,25438100
MSFT,46.3,46.43,45.67,45.73,2015-06-08,22121600
MSFT,45.76,45.94,45.46,45.65,2015-06-09,24406100
MSFT,45.79,46.83,45.69,46.61,2015-06-10,28417400
MSFT,46.66,46.92,46.13,46.44,2015-06-11,27347800
MSFT,46.22,46.47,45.9,45.97,2015-06-12,23931000
MSFT,45.45,45.65,45.02,45.48,2015-06-15,33254500
MSFT,45.35,46.24,45.3,45.83,2015-06-16,27070300
MSFT,45.73,46.07,45.36,45.97,2015-06-17,28704100
MSFT,46.22,46.8,46.17,46.72,2015-06-18,32658300
MSFT,46.79,46.83,45.99,46.1,2015-06-19,63837000
MSFT,46.33,46.72,46.16,46.23,2015-06-22,20318100
MSFT,46.13,46.28,45.62,45.91,2015-06-23,25896500
