stockid,price,realtime,volume
LNKD,123.17,"2016-04-28 13:27:00",2335302
LNKD,123.2,"2016-04-28 13:28:00",2345241
LNKD,123.158,"2016-04-28 13:29:00",2351519
LNKD,123.18,"2016-04-28 13:30:00",2377539
LNKD,123.12,"2016-04-28 13:32:00",2383281
LNKD,123.3,"2016-04-28 13:33:00",2397337
LNKD,123.35,"2016-04-28 13:34:00",2402882
LNKD,123.4,"2016-04-28 13:35:00",2405791
LNKD,123.4,"2016-04-28 13:36:00",2366321
LNKD,123.41,"2016-04-28 13:38:00",2372803
LNKD,123.5,"2016-04-28 13:39:00",2375652
LNKD,123.4,"2016-04-28 13:39:00",2386807
LNKD,123.37,"2016-04-28 13:40:00",2390860
LNKD,123.38,"2016-04-28 13:41:00",2391110
LNKD,123.37,"2016-04-28 13:42:00",2398239
LNKD,123.39,"2016-04-28 13:44:00",2399143
LNKD,123.23,"2016-04-28 13:44:00",2403923
LNKD,123.319,"2016-04-28 13:45:00",2407236
LNKD,123.11,"2016-04-28 13:46:00",2418678
LNKD,123.15,"2016-04-28 13:48:00",2430415
LNKD,123.06,"2016-04-28 13:49:00",2433725
LNKD,123.149,"2016-04-28 13:49:00",2444468
LNKD,123.15,"2016-04-28 13:51:00",2459719
LNKD,123.14,"2016-04-28 13:51:00",2463944
LNKD,123.088,"2016-04-28 13:52:00",2470508
LNKD,123.07,"2016-04-28 13:53:00",2472686
LNKD,123.092,"2016-04-28 13:54:00",2475059
LNKD,123.11,"2016-04-28 13:56:00",2487620
LNKD,123.14,"2016-04-28 13:57:00",2493580
LNKD,123.3,"2016-04-28 13:57:00",2506409
LNKD,123.353,"2016-04-28 13:58:00",2529016
LNKD,123.29,"2016-04-28 13:59:00",2531230
LNKD,123.15,"2016-04-28 14:01:00",2547701
LNKD,123.035,"2016-04-28 14:27:00",2705545
LNKD,123.05,"2016-04-28 14:28:00",2712266
LNKD,123.06,"2016-04-28 14:28:00",2721338
LNKD,123.12,"2016-04-28 14:30:00",2726371
LNKD,123.1,"2016-04-28 14:31:00",2733149
LNKD,123.12,"2016-04-28 14:32:00",2745297
LNKD,123.17,"2016-04-28 14:32:00",2757602
LNKD,123.29,"2016-04-28 14:33:00",2761395
LNKD,123.44,"2016-04-28 14:35:00",2775791
LNKD,123.59,"2016-04-28 14:35:00",2793055
LNKD,123.47,"2016-04-28 14:37:00",2799850
LNKD,123.4,"2016-04-28 14:37:00",2809582
LNKD,123.42,"2016-04-28 14:38:00",2816043
LNKD,123.46,"2016-04-28 14:39:00",2820437
LNKD,123.45,"2016-04-28 14:41:00",2824859
LNKD,123.59,"2016-04-28 14:41:00",2848325
LNKD,123.398,"2016-04-28 14:43:00",2862482
LNKD,123.3,"2016-04-28 14:43:00",2866352
LNKD,123.07,"2016-04-28 14:44:00",2872558
LNKD,122.99,"2016-04-28 14:45:00",2890902
LNKD,123.065,"2016-04-28 14:46:00",2905315
LNKD,123,"2016-04-28 14:48:00",2913280
LNKD,123.165,"2016-04-28 14:49:00",2932396
LNKD,123.099,"2016-04-28 14:49:00",2945883
LNKD,123.18,"2016-04-28 14:51:00",2947157
LNKD,123.29,"2016-04-28 14:51:00",2951147
LNKD,123.15,"2016-04-28 14:53:00",2956398
LNKD,123.238,"2016-04-28 14:53:00",2958204
LNKD,123.195,"2016-04-28 14:54:00",2965261
LNKD,123.19,"2016-04-28 14:55:00",2971767
LNKD,123.155,"2016-04-28 14:56:00",2983629
LNKD,123.36,"2016-04-28 14:57:00",2993550
LNKD,123.295,"2016-04-28 14:58:00",2999280
LNKD,123.19,"2016-04-28 14:59:00",3014806
LNKD,123.21,"2016-04-28 15:01:00",3031355
LNKD,123.21,"2016-04-28 15:01:00",3039308
LNKD,123.3,"2016-04-28 15:03:00",3044890
LNKD,123.34,"2016-04-28 15:04:00",3055146
LNKD,123.445,"2016-04-28 15:04:00",3075161
LNKD,123.34,"2016-04-28 15:05:00",3082384
LNKD,123.43,"2016-04-28 15:06:00",3101292
LNKD,123.422,"2016-04-28 15:07:00",3160996
LNKD,123.34,"2016-04-28 15:09:00",3172446
LNKD,123.27,"2016-04-28 15:10:00",3184448
LNKD,123.2,"2016-04-28 15:10:00",3203188
LNKD,123.065,"2016-04-28 15:11:00",3216069
LNKD,123.025,"2016-04-28 15:12:00",3222106
LNKD,123.01,"2016-04-28 15:14:00",3234300
LNKD,122.85,"2016-04-28 15:14:00",3249016
LNKD,123,"2016-04-28 15:15:00",3267561
LNKD,123.09,"2016-04-28 15:17:00",3286219
LNKD,123.143,"2016-04-28 15:17:00",3307333
LNKD,123.08,"2016-04-28 15:19:00",3328500
LNKD,123.02,"2016-04-28 15:19:00",3335037
LNKD,123.23,"2016-04-28 15:21:00",3342982
LNKD,123.063,"2016-04-28 15:22:00",3351909
LNKD,123,"2016-04-28 15:23:00",3379031
LNKD,122.94,"2016-04-28 15:23:00",3388215
LNKD,122.87,"2016-04-28 15:25:00",3407512
LNKD,122.89,"2016-04-28 15:26:00",3444131
LNKD,122.91,"2016-04-28 15:27:00",3456446
LNKD,122.96,"2016-04-28 15:27:00",3473760
LNKD,122.85,"2016-04-28 15:29:00",3485319
LNKD,122.87,"2016-04-28 15:30:00",3505555
LNKD,122.95,"2016-04-28 15:30:00",3523006
