stockid,price,realtime,volume
GOOG,700.26,"2016-04-29 00:52:00",1206049
GOOG,700.62,"2016-04-29 00:53:00",1207459
GOOG,701.38,"2016-04-29 00:54:00",1211769
GOOG,701.14,"2016-04-29 00:55:00",1215214
GOOG,701.276,"2016-04-29 00:56:00",1218659
GOOG,701.485,"2016-04-29 00:57:00",1221797
GOOG,701.1,"2016-04-29 00:58:00",1222925
GOOG,701.18,"2016-04-29 00:59:00",1234907
GOOG,701.04,"2016-04-28 13:01:00",1236587
GOOG,700.994,"2016-04-28 13:01:00",1239077
GOOG,700.34,"2016-04-28 13:03:00",1252275
GOOG,699.67,"2016-04-28 13:04:00",1267198
GOOG,699,"2016-04-28 13:05:00",1274817
GOOG,699.02,"2016-04-28 13:06:00",1281715
GOOG,699.02,"2016-04-28 13:07:00",1285899
GOOG,698.97,"2016-04-28 13:08:00",1290332
GOOG,698.88,"2016-04-28 13:09:00",1293768
GOOG,698.012,"2016-04-28 13:11:00",1301964
GOOG,698.05,"2016-04-28 13:11:00",1310771
GOOG,697.92,"2016-04-28 13:12:00",1312933
GOOG,698.26,"2016-04-28 13:14:00",1325172
GOOG,698.6,"2016-04-28 13:14:00",1327357
GOOG,698.785,"2016-04-28 13:15:00",1329488
GOOG,698.36,"2016-04-28 13:16:00",1333902
GOOG,698.48,"2016-04-28 13:17:00",1336644
GOOG,698.56,"2016-04-28 13:18:00",1339488
GOOG,698.75,"2016-04-28 13:20:00",1343025
GOOG,698.51,"2016-04-28 13:20:00",1344760
GOOG,698.54,"2016-04-28 13:21:00",1348936
GOOG,698.22,"2016-04-28 13:22:00",1351610
GOOG,698.36,"2016-04-28 13:23:00",1354140
GOOG,698.965,"2016-04-28 13:25:00",1365628
GOOG,699.2,"2016-04-28 13:25:00",1373625
GOOG,699.4,"2016-04-28 13:26:00",1383068
GOOG,699.532,"2016-04-28 13:27:00",1386805
GOOG,699.6,"2016-04-28 13:29:00",1396134
GOOG,699.52,"2016-04-28 13:29:00",1401031
