stockid,open,high,low,close,histtime,volume
TWTR,48.8,49.18,48.25,48.55,2015-02-25,11663200
TWTR,48.81,50.01,48.64,49.41,2015-02-26,22340900
TWTR,49.19,49.9,47.96,48.08,2015-02-27,15004500
TWTR,48.26,48.3,47.31,48.15,2015-03-02,13430900
TWTR,48.13,48.8,47.44,47.71,2015-03-03,16754400
TWTR,47.51,47.85,46.41,47.57,2015-03-04,14290100
TWTR,47.59,48.43,47.2,47.35,2015-03-05,13511900
TWTR,47.26,48.07,46.57,46.75,2015-03-06,11534900
TWTR,47.22,48.08,47.13,47.59,2015-03-09,13635900
TWTR,47.23,47.26,45.79,45.84,2015-03-10,17289900
TWTR,45.66,46.74,45.13,46.27,2015-03-11,12273800
TWTR,46.57,47.32,46.51,47.07,2015-03-12,12204800
TWTR,46.94,47.72,46.45,46.66,2015-03-13,13368100
TWTR,46.9,47.07,46.05,46.43,2015-03-16,10243200
TWTR,46.66,47.29,46.44,46.93,2015-03-17,13361300
TWTR,46.75,47.39,46.16,47.2,2015-03-18,13115400
TWTR,46.96,48.15,46.45,47.93,2015-03-19,15957100
TWTR,48.36,49.15,48.25,48.44,2015-03-20,18676500
TWTR,48.24,49.25,47.87,48.46,2015-03-23,16389800
TWTR,48.67,51.79,48.54,51.47,2015-03-24,38181800
TWTR,51.5,51.87,49.31,49.5,2015-03-25,31694600
TWTR,49.65,50.9,49.4,49.92,2015-03-26,24385800
TWTR,50.35,50.89,49.94,50.01,2015-03-27,14852400
TWTR,50.45,50.71,48.66,49.89,2015-03-30,20365400
TWTR,49.62,51.24,49.54,50.08,2015-03-31,23898400
TWTR,51,51.69,50.17,50.47,2015-04-01,24299200
TWTR,50.64,50.95,49.88,50.42,2015-04-02,13423900
TWTR,50.03,51.16,49.87,50.84,2015-04-06,14539700
TWTR,51.01,53.28,50.86,52.87,2015-04-07,37080800
TWTR,53.32,53.49,51.95,52.3,2015-04-08,22368900
TWTR,52.15,52.99,51.54,52.17,2015-04-09,17877700
TWTR,52.29,52.45,51.38,51.94,2015-04-10,13271200
TWTR,51.99,52.29,51.45,51.62,2015-04-13,12306500
TWTR,51.75,51.81,50.68,51.2,2015-04-14,12231600
TWTR,51.33,51.87,50.91,51.3,2015-04-15,13192100
TWTR,51.3,52.34,51.14,52.03,2015-04-16,14313300
TWTR,51.71,52.16,50.19,50.66,2015-04-17,16576000
TWTR,51.07,51.48,50.51,51.4,2015-04-20,11004500
TWTR,51.68,51.85,51.1,51.32,2015-04-21,8461300
TWTR,51.48,52.09,51.32,51.73,2015-04-22,11479500
TWTR,51.87,52.2,51.22,51.41,2015-04-23,11490400
TWTR,51.85,51.96,50.24,50.82,2015-04-24,14896900
TWTR,50.84,52.54,50.82,51.66,2015-04-27,23991900
TWTR,52.16,52.22,38.38,42.27,2015-04-28,77336600
TWTR,40.21,41.09,38.07,38.49,2015-04-29,120488600
TWTR,39.28,39.74,38.48,38.96,2015-04-30,46651500
TWTR,39.19,39.24,37.37,37.84,2015-05-01,37785500
TWTR,38.72,38.96,37.55,37.88,2015-05-04,27622500
TWTR,38,38.61,37.36,37.42,2015-05-05,22605000
TWTR,37.69,37.78,36.52,37.26,2015-05-06,29107900
TWTR,37.24,37.88,36.95,37.71,2015-05-07,21258800
TWTR,38.02,38.2,37.55,37.59,2015-05-08,14395800
TWTR,37.58,37.86,37.2,37.31,2015-05-11,12329500
TWTR,37.29,37.8,37.06,37.48,2015-05-12,11792900
TWTR,37.66,38.2,37.53,37.72,2015-05-13,14075300
TWTR,37.93,38.09,37.27,37.33,2015-05-14,14259600
TWTR,37.36,37.8,37,37.1,2015-05-15,16799100
TWTR,37.1,37.57,36.9,37.28,2015-05-18,11237300
TWTR,37.14,37.88,36.9,37.5,2015-05-19,26942000
TWTR,37.49,37.94,36.54,36.78,2015-05-20,23404500
TWTR,36.81,36.94,36.39,36.68,2015-05-21,17447700
TWTR,36.7,36.98,36.57,36.6,2015-05-22,9861800
TWTR,36.67,36.83,36.37,36.51,2015-05-26,13068500
TWTR,36.5,36.65,36.1,36.41,2015-05-27,14463600
TWTR,36.49,37.33,36.37,36.83,2015-05-28,17912100
TWTR,37.05,37.07,36.53,36.67,2015-05-29,16849100
TWTR,36.69,36.83,36.43,36.63,2015-06-01,10008300
TWTR,36.45,36.6,36.16,36.4,2015-06-02,13128300
TWTR,36.51,37.17,36.48,37,2015-06-03,14023500
TWTR,37.17,37.79,36.51,36.71,2015-06-04,23762900
TWTR,36.79,37.23,36.65,37,2015-06-05,11854300
TWTR,36.91,36.98,36.41,36.46,2015-06-08,11767100
TWTR,36.5,36.5,35.57,35.88,2015-06-09,14034500
TWTR,36.01,36.17,35.6,35.85,2015-06-10,12634800
TWTR,35.92,36.17,35.79,35.84,2015-06-11,20547000
TWTR,36.9,37.25,35.55,35.9,2015-06-12,60914400
TWTR,35.24,35.26,34.31,34.67,2015-06-15,32932100
TWTR,34.23,35.2,33.51,34.82,2015-06-16,49856100
TWTR,34.99,35.12,34.17,34.69,2015-06-17,27278500
TWTR,34.63,35.04,34.45,34.66,2015-06-18,19447100
TWTR,34.97,36.28,34.85,35.86,2015-06-19,33674900
TWTR,35.95,36,35.34,35.55,2015-06-22,21456400
TWTR,35.78,36.2,34.96,35.37,2015-06-23,25891400
TWTR,35.4,35.75,35.1,35.17,2015-06-24,13021000
TWTR,35.36,35.36,34.97,35.17,2015-06-25,10756800
TWTR,34.97,35.33,34.67,35.26,2015-06-26,17388000
TWTR,34.47,35.09,34.15,34.21,2015-06-29,25220700
TWTR,34.5,36.42,34.44,36.22,2015-06-30,26095600
TWTR,36.05,36.11,35.24,35.4,2015-07-01,23674600
TWTR,35.4,35.97,35.1,35.72,2015-07-02,17664000
TWTR,35.17,35.69,35,35.43,2015-07-06,11325400
TWTR,35.35,35.72,34.55,35.52,2015-07-07,14203200
TWTR,35.41,36.05,34.67,34.76,2015-07-08,15522300
TWTR,35.17,35.43,34.31,34.36,2015-07-09,14099300
TWTR,34.68,35.12,34.46,34.91,2015-07-10,10639700
TWTR,34.99,36.14,34.75,35.78,2015-07-13,17118200
TWTR,35.78,38.82,35.77,36.72,2015-07-14,50102500
TWTR,36.66,37.09,35.55,35.66,2015-07-15,18296800
TWTR,35.89,36.45,35.75,36.1,2015-07-16,11367700
TWTR,36.46,36.66,35.6,35.67,2015-07-17,12838500
TWTR,35.75,35.99,35.21,35.81,2015-07-20,9889700
TWTR,35.82,36.75,35.71,36.63,2015-07-21,12536200
TWTR,36.23,36.37,35.51,36.09,2015-07-22,11772300
TWTR,36,36.73,35.95,36.19,2015-07-23,10407800
TWTR,36.41,36.41,35.3,35.42,2015-07-24,13000800
TWTR,35.11,35.15,33.88,34.7,2015-07-27,24629100
TWTR,34.7,36.67,34.14,36.54,2015-07-28,57688600
TWTR,32.59,33.24,31.06,31.24,2015-07-29,92939900
TWTR,31.1,31.83,31.05,31.47,2015-07-30,29438800
TWTR,31.38,31.62,30.85,31.01,2015-07-31,18150300
TWTR,30.85,31.09,28.69,29.27,2015-08-03,46637100
TWTR,29.11,29.9,28.9,29.34,2015-08-04,21900300
TWTR,29.41,29.5,28.43,28.48,2015-08-05,21223300
TWTR,28.4,28.43,27.23,27.54,2015-08-06,27612200
TWTR,27.8,27.9,26.87,27.04,2015-08-07,18392600
TWTR,28.09,29.63,27.82,29.5,2015-08-10,42547100
TWTR,29.01,29.89,28.53,29.62,2015-08-11,27827600
TWTR,29.11,29.5,28.51,29.39,2015-08-12,18513100
TWTR,29.6,29.6,28.44,28.54,2015-08-13,15004000
TWTR,28.5,29.27,28.45,29.06,2015-08-14,16716300
TWTR,29.19,29.34,28.93,29.06,2015-08-17,9557300
TWTR,28.91,29,28.3,28.3,2015-08-18,9662800
TWTR,28.06,28.09,27.16,27.61,2015-08-19,19964000
TWTR,27.15,27.48,25.92,26,2015-08-20,25257800
TWTR,25.65,26.74,25.51,25.87,2015-08-21,23733200
TWTR,23.61,26.23,21.01,25.17,2015-08-24,30106400
TWTR,26.29,26.33,24.38,24.38,2015-08-25,19918700
TWTR,24.8,25.29,23.83,25.03,2015-08-26,20576600
TWTR,25.44,26.8,25.24,26.46,2015-08-27,22493000
TWTR,26.19,26.93,26.06,26.83,2015-08-28,12426200
TWTR,27.64,28.49,27.35,27.79,2015-08-31,30752000
TWTR,27.23,28.12,26.77,27.03,2015-09-01,21163500
TWTR,27.47,27.83,26.87,27.82,2015-09-02,14402000
TWTR,28.03,29,27.81,28.3,2015-09-03,21349200
TWTR,27.95,28.55,27.8,28.15,2015-09-04,13537900
TWTR,28.15,28.2,27.01,27.18,2015-09-08,19225500
TWTR,27.17,27.85,26.42,27.18,2015-09-09,19349900
TWTR,27.07,27.83,26.95,27.71,2015-09-10,11240300
TWTR,27.63,27.65,27.17,27.39,2015-09-11,8830100
TWTR,27.21,27.55,26.8,26.9,2015-09-14,11564000
TWTR,27.04,27.55,27,27.17,2015-09-15,10166700
TWTR,27.14,28,27,27.75,2015-09-16,13335400
TWTR,27.54,27.93,27.03,27.41,2015-09-17,13073200
TWTR,27.04,28.25,26.99,27.96,2015-09-18,17505300
TWTR,27.98,28.09,27.19,27.38,2015-09-21,10542000
TWTR,27.05,27.48,26.62,26.83,2015-09-22,13461300
TWTR,26.97,27.28,26.58,26.79,2015-09-23,10840000
TWTR,26.51,26.64,25.4,26.6,2015-09-24,21349400
TWTR,26.84,26.91,25.14,25.29,2015-09-25,14572000
TWTR,24.96,25.61,24.6,25.26,2015-09-28,17452800
TWTR,25.23,25.76,24.92,25.59,2015-09-29,13421600
TWTR,25.94,27.33,25.88,26.94,2015-09-30,25465000
TWTR,26.47,26.84,24.65,24.68,2015-10-01,30953500
TWTR,24.5,26.48,24.34,26.31,2015-10-02,23542300
TWTR,26.99,28.25,26.33,28.15,2015-10-05,31012900
TWTR,28.16,28.4,26.75,27.62,2015-10-06,31294500
TWTR,28.35,29.95,28.01,29.83,2015-10-07,34460700
TWTR,29.57,31.5,29.03,30.32,2015-10-08,36431800
TWTR,30.9,31.41,30.28,30.85,2015-10-09,27453600
TWTR,30.3,30.77,28.6,28.75,2015-10-12,30619500
TWTR,29.55,30.68,28.84,29.06,2015-10-13,45783200
TWTR,29.46,29.82,28.38,29.38,2015-10-14,27554400
TWTR,29.46,30.28,29.01,29.71,2015-10-15,15838900
TWTR,30.08,31.4,29.36,31.15,2015-10-16,44564000
TWTR,31.15,31.6,30.57,30.91,2015-10-19,23958100
TWTR,30.94,31.39,30.41,30.91,2015-10-20,15824400
TWTR,29.5,29.66,28.65,29.3,2015-10-21,30359000
TWTR,29.24,29.8,28.74,29.15,2015-10-22,17424000
TWTR,29.97,30.72,29.61,30.28,2015-10-23,19855700
TWTR,30.63,31.22,30.48,30.89,2015-10-26,16787000
TWTR,31.02,31.87,30.65,31.34,2015-10-27,44502900
TWTR,28.13,31.34,27.76,30.87,2015-10-28,88974900
TWTR,30.58,30.7,28.93,29.06,2015-10-29,33682800
TWTR,29.13,29.57,28.35,28.46,2015-10-30,21933100
TWTR,28.54,29.29,28.05,29.2,2015-11-02,18549700
TWTR,29.09,29.63,29.04,29.13,2015-11-03,16706000
TWTR,29.36,30.15,29.23,29.36,2015-11-04,18787000
TWTR,29.47,29.55,28.45,28.66,2015-11-05,15525300
TWTR,28.58,28.7,28.05,28.28,2015-11-06,13592100
TWTR,28.07,28.21,26.68,27.09,2015-11-09,25624300
TWTR,26.81,27.17,26.25,27.05,2015-11-10,16552100
TWTR,27.08,27.14,26.37,26.5,2015-11-11,12777200
TWTR,26.08,26.61,25.85,26.13,2015-11-12,12580200
TWTR,25.89,26.16,25.16,25.18,2015-11-13,14333800
TWTR,25.33,25.78,25,25.41,2015-11-16,12262800
TWTR,25.54,25.69,24.9,25.23,2015-11-17,13259000
TWTR,25.17,26.09,25.16,25.9,2015-11-18,13976000
TWTR,25.94,26.58,25.93,26.32,2015-11-19,14231900
TWTR,26.32,26.7,26.03,26.27,2015-11-20,10835300
TWTR,26.11,26.27,25.02,25.2,2015-11-23,18169900
TWTR,25.17,25.55,25.02,25.52,2015-11-24,10428500
TWTR,25.62,26.41,25.59,26.06,2015-11-25,13067000
TWTR,25.98,26.07,25.67,25.75,2015-11-27,4179400
TWTR,25.78,25.82,25.06,25.4,2015-11-30,17159900
TWTR,25.39,25.58,25,25.53,2015-12-01,14762800
TWTR,25.31,25.72,25.17,25.4,2015-12-02,11654300
TWTR,25.48,26.06,24.91,25.9,2015-12-03,23772400
TWTR,25.81,25.85,25.01,25.02,2015-12-04,16473500
TWTR,24.99,25.16,24.13,24.46,2015-12-07,16809200
TWTR,24.04,25.1,23.54,24.99,2015-12-08,23543300
TWTR,24.98,24.98,24.19,24.31,2015-12-09,14612000
TWTR,24.36,26.25,24.34,25.91,2015-12-10,27945200
TWTR,25.91,26.2,24.8,24.84,2015-12-11,22861800
TWTR,24.68,24.94,23.7,24.92,2015-12-14,18053800
TWTR,24.52,24.69,23.7,23.95,2015-12-15,22998200
TWTR,23.96,24.48,23.8,24.3,2015-12-16,23971800
TWTR,24.47,24.75,23.29,23.31,2015-12-17,17512100
TWTR,23.35,23.44,22.66,22.99,2015-12-18,22091800
TWTR,23.02,23.04,21.99,22.14,2015-12-21,21157200
TWTR,22.26,22.67,22.09,22.56,2015-12-22,13668000
TWTR,22.68,22.95,22.37,22.67,2015-12-23,13074600
TWTR,22.7,23.06,22.55,22.97,2015-12-24,7910500
TWTR,22.9,23.32,22.5,22.53,2015-12-28,13675000
TWTR,22.63,22.82,22.31,22.47,2015-12-29,11176700
TWTR,22.45,22.94,22.21,22.23,2015-12-30,15235600
TWTR,22.17,23.28,22.15,23.14,2015-12-31,19405600
TWTR,22.64,22.84,22.11,22.56,2016-01-04,15270700
TWTR,22.79,23,21.85,21.92,2016-01-05,16821600
TWTR,21.62,22.18,21.18,21.39,2016-01-06,13941700
TWTR,21,21.48,20.2,20.26,2016-01-07,20631500
TWTR,20.51,20.72,19.6,19.98,2016-01-08,21744400
TWTR,20.12,20.2,19.26,19.65,2016-01-11,21287900
TWTR,19.87,20.41,19.32,19.62,2016-01-12,14519500
TWTR,19.7,19.76,18.47,18.68,2016-01-13,35742200
TWTR,18.55,19.16,17.27,19,2016-01-14,37045300
TWTR,18.23,18.53,17.61,17.94,2016-01-15,24235100
TWTR,18.18,18.18,16.43,16.69,2016-01-19,23994100
TWTR,16.16,19.04,15.48,17.38,2016-01-20,68953800
